ID,assignee,organization_x,assignee_id,name,assignee_id1,location_id1,organization_y,assignee_id2,location_id2
52750,07b768f9-32ae-4505-95d0-7ab8ec42f8d0,Control Dynamics,0a4a2190-6e85-49e9-9892-f8c65329f338,Control Dynamics Incorporated,07b768f9-32ae-4505-95d0-7ab8ec42f8d0,816d1ecf-16c8-11ed-9b5f-1234bde3cd05,"Control Dynamics, Inc.",0a4a2190-6e85-49e9-9892-f8c65329f338,b5de23b6-cb90-11eb-9615-121df0c29c1e
52769,07bd923d-a1f8-48a1-b3c4-ce190bc8e936,East End Motors,f44067f2-2c29-4a33-bd55-852948082765,"East End Motors, Incorporated",07bd923d-a1f8-48a1-b3c4-ce190bc8e936,7a4160b0-16c8-11ed-9b5f-1234bde3cd05,"East End Motors, Inc.",f44067f2-2c29-4a33-bd55-852948082765,8006a366-cb8e-11eb-9615-121df0c29c1e
52826,07cd6fac-f54c-4990-b843-dce1429194a4,Brio Scanditoy,2ecd0cc9-bb5e-4b37-a75a-74ee026e0027,Brio Scanditoy Corporation,07cd6fac-f54c-4990-b843-dce1429194a4,a5099303-16c8-11ed-9b5f-1234bde3cd05,Brio Scanditoy Corporation,2ecd0cc9-bb5e-4b37-a75a-74ee026e0027,de09fd42-cb8e-11eb-9615-121df0c29c1e
52861,07d795b9-cf01-4fec-9595-e687b2dcab4b,Minop,772273cd-1f78-4a4c-a2a1-81d6fc18ab82,Minop Co.,07d795b9-cf01-4fec-9595-e687b2dcab4b,f2dd7855-16c7-11ed-9b5f-1234bde3cd05,Minop Co.,772273cd-1f78-4a4c-a2a1-81d6fc18ab82,5f639c08-cb8e-11eb-9615-121df0c29c1e
53004,08035bce-7275-489f-afc8-372f912d857e,Cyberwerks Interactive,22e43050-79b2-4303-9dca-8fec20c140cc,"Cyberwerks Interactive, Llc.",08035bce-7275-489f-afc8-372f912d857e,15c69712-16c8-11ed-9b5f-1234bde3cd05,"Cyberwerks Interactive, L.L.C.",22e43050-79b2-4303-9dca-8fec20c140cc,fac6a96e-cb8f-11eb-9615-121df0c29c1e
53037,080a9e54-4517-4e34-a96a-b8e91ff5b52f,Apogee Informatics,4faffdf2-3512-4b72-b50c-25ec338a9512,Apogee Informatics Corporation,080a9e54-4517-4e34-a96a-b8e91ff5b52f,e08bd564-16c7-11ed-9b5f-1234bde3cd05,Apogee Informatics Corp.,4faffdf2-3512-4b72-b50c-25ec338a9512,9bd4fca2-cb8f-11eb-9615-121df0c29c1e
53040,080c3cde-bb6c-48df-9c61-38c02946a2ae,Axometrics,7221132f-cb62-465c-9751-19c783e1b52a,"Axometrics, Inc.",080c3cde-bb6c-48df-9c61-38c02946a2ae,e114e000-16c7-11ed-9b5f-1234bde3cd05,"Axometrics, Inc.",7221132f-cb62-465c-9751-19c783e1b52a,fe1cb1c3-cb8f-11eb-9615-121df0c29c1e
53109,0827e9cb-039a-4d94-b86f-6660c8b3387b,Cap Toys,9eea3792-c010-463f-9f6b-3868ec420c24,"Old Ct, Inc.",0827e9cb-039a-4d94-b86f-6660c8b3387b,ef5e8c3a-16c7-11ed-9b5f-1234bde3cd05,"Cap Toys, Inc.",9eea3792-c010-463f-9f6b-3868ec420c24,3c77a9df-cb8e-11eb-9615-121df0c29c1e
53126,082cbee2-addf-46f7-8130-381c354b3a28,HO Bostrom Company,6ab11121-e8b2-44aa-8f15-efd9dcb0b207,"H. O. Bostrom Company, Inc.",082cbee2-addf-46f7-8130-381c354b3a28,e6ddecd5-16c7-11ed-9b5f-1234bde3cd05,"H.O. Bostrom Company, Inc.",6ab11121-e8b2-44aa-8f15-efd9dcb0b207,e376ace5-09be-11ec-893a-12de62d610b1
53163,083ba1cf-5f50-4ee1-96e2-9c20ec13666b,EngelmanGeneral,3da53cc6-78f8-4de8-816a-c3facc0051dd,"Engelman-General, Inc.",083ba1cf-5f50-4ee1-96e2-9c20ec13666b,d803f7fb-16c7-11ed-9b5f-1234bde3cd05,"Engelman-General, Inc.",3da53cc6-78f8-4de8-816a-c3facc0051dd,b25076b4-cb90-11eb-9615-121df0c29c1e
53167,083da78c-bdf5-4c30-bcd5-a400eb24dcae,The Robotic Container Handling,42e50f6f-b2af-48ed-9e49-c8f15b052b84,Robotic Container Handling Co.,083da78c-bdf5-4c30-bcd5-a400eb24dcae,816cf2b5-16c8-11ed-9b5f-1234bde3cd05,The Robotic Container Handling Co.,42e50f6f-b2af-48ed-9e49-c8f15b052b84,9bd6e5e8-cb8e-11eb-9615-121df0c29c1e
53193,0849005c-a876-4bd8-82fa-f871fa163470,Stacker Machine,49111e90-e194-49ba-ae82-712318540320,"Stacker Machine Co., Inc.",0849005c-a876-4bd8-82fa-f871fa163470,0cd23a4a-16c8-11ed-9b5f-1234bde3cd05,Stacker Machine Co.,49111e90-e194-49ba-ae82-712318540320,d3da0228-cb8e-11eb-9615-121df0c29c1e
53261,08614cbb-2b26-4d3d-ba08-d95902c27c44,Synthetic Industries,b36212f9-1a6b-458c-bf8d-202a37698eb9,Si Corporation,08614cbb-2b26-4d3d-ba08-d95902c27c44,e3040529-16c7-11ed-9b5f-1234bde3cd05,"Synthetic Industries, Inc.",b36212f9-1a6b-458c-bf8d-202a37698eb9,cde9d5e8-cb90-11eb-9615-121df0c29c1e
54791,0882a9c9-df7d-4858-a87f-e63553f714f6,Kalsi Engineering,dc3ca021-4484-4ac7-8d5b-d1286e62f6e9,"Kalsi Engineering, Incorporated",0882a9c9-df7d-4858-a87f-e63553f714f6,cf4944e5-16c7-11ed-9b5f-1234bde3cd05,"Kalsi Engineering, Inc.",dc3ca021-4484-4ac7-8d5b-d1286e62f6e9,fcb936ec-cb8e-11eb-9615-121df0c29c1e
54847,0895c3c9-d531-4496-bb80-2ab932227982,Costa Enterprises,bc696004-74e5-44dd-a05d-71ad5e8b7877,Jm Costa Enterprises Llc,0895c3c9-d531-4496-bb80-2ab932227982,fa53e829-16c7-11ed-9b5f-1234bde3cd05,"Costa Enterprises, L.L.C.",bc696004-74e5-44dd-a05d-71ad5e8b7877,439dcae3-09bc-11ec-893a-12de62d610b1
54918,08ac6299-35e4-435d-a985-1c752179e0f1,Continental Plastic Containers,135e4ac4-926b-4283-af34-128200a2d1c5,"Continental Plastic Containers, Inc.",08ac6299-35e4-435d-a985-1c752179e0f1,0e7d8131-16c8-11ed-9b5f-1234bde3cd05,"Continental Plastic Containers, Inc.",135e4ac4-926b-4283-af34-128200a2d1c5,e77417b0-cb8e-11eb-9615-121df0c29c1e
54997,08b72419-dda2-451f-82b9-3a4ef8752ffa,Expert Automation,5e389658-b577-46ea-8ff6-a77afe4dbfcc,Kuka Systems Corporation North America,08b72419-dda2-451f-82b9-3a4ef8752ffa,f441fc8c-16c7-11ed-9b5f-1234bde3cd05,"Expert Automation, Inc.",5e389658-b577-46ea-8ff6-a77afe4dbfcc,f15832f8-cb8e-11eb-9615-121df0c29c1e
55011,08bcf400-592c-4411-b7d1-71fceef91498,Safenight Technology,ccb596ff-8a1f-47ab-addf-66b48d1000af,Safenight Technology Inc.,08bcf400-592c-4411-b7d1-71fceef91498,fc5d88ca-16c7-11ed-9b5f-1234bde3cd05,Safenight Technology Inc.,ccb596ff-8a1f-47ab-addf-66b48d1000af,de5d6510-cb90-11eb-9615-121df0c29c1e
55040,08c92db8-41ca-4292-94f7-f63f813ea3ae,Zestotherm,3f0c60e3-5c3a-49a7-848c-6c552f6ef1de,The Heatermeals Company,08c92db8-41ca-4292-94f7-f63f813ea3ae,edfab6f6-16c7-11ed-9b5f-1234bde3cd05,Zestotherm Inc.,3f0c60e3-5c3a-49a7-848c-6c552f6ef1de,fc25b086-cb8f-11eb-9615-121df0c29c1e
55210,08ff18a3-fdd8-441b-8608-233399ca703e,Dohrmann Industries,0116426f-e05d-4c31-bed1-5e811c29400a,"Dohrmann Industries, Inc.",08ff18a3-fdd8-441b-8608-233399ca703e,c6c6afd0-16c7-11ed-9b5f-1234bde3cd05,"Dohrmann Industries, Inc.",0116426f-e05d-4c31-bed1-5e811c29400a,f8e66f35-cb90-11eb-9615-121df0c29c1e
55225,09057366-674e-4b94-9968-e36c1a614a90,Thermoplastic Processes,04dc036c-3206-4380-95a3-ad6ba08a5f5c,"Thermoplastic Processes, Inc.",09057366-674e-4b94-9968-e36c1a614a90,05daa37a-16c8-11ed-9b5f-1234bde3cd05,"Thermoplastic Processes, Inc.",04dc036c-3206-4380-95a3-ad6ba08a5f5c,3f34f39a-cb8e-11eb-9615-121df0c29c1e
55253,090e7190-89c9-4ff5-9a77-3c683af7f8f6,Silva Restaurant Equipment Company,a60d007f-122c-448f-b622-d8b09b55caa5,"Silva Restaurant Equipment Co., Inc.",090e7190-89c9-4ff5-9a77-3c683af7f8f6,198aaf14-16c8-11ed-9b5f-1234bde3cd05,"Silva Restaurant Equipment Co., Inc.",a60d007f-122c-448f-b622-d8b09b55caa5,dab471ed-cb90-11eb-9615-121df0c29c1e
55313,09216350-10de-434b-baec-5a502f182072,Attenua,91db09ee-031a-4d0a-bf72-0d17f6fe3665,"Attenua, Inc.",09216350-10de-434b-baec-5a502f182072,92237ca2-16c8-11ed-9b5f-1234bde3cd05,"Attenua, Inc.",91db09ee-031a-4d0a-bf72-0d17f6fe3665,fe67d7f9-cb8f-11eb-9615-121df0c29c1e
55343,09288425-d7d5-4f2f-b839-80cdcbeeb70d,Innovative Picking Technologies,2b7387a0-577a-4ef4-a238-fb35160971e4,"Innovative Picking Technologies, Inc.",09288425-d7d5-4f2f-b839-80cdcbeeb70d,e6dd9926-16c7-11ed-9b5f-1234bde3cd05,"Innovative Picking Technologies, Inc.",2b7387a0-577a-4ef4-a238-fb35160971e4,3d68fd47-cb8e-11eb-9615-121df0c29c1e
55349,092b6f8c-dd8d-4cc6-a297-b2d2b1b2ec23,Haggerty Enterprises,67dcdfbf-309c-4ee0-8a8a-bd4af57206c9,"Haggerty Enterprises, Inc.",092b6f8c-dd8d-4cc6-a297-b2d2b1b2ec23,e1c05366-16c7-11ed-9b5f-1234bde3cd05,"Haggerty Enterprises, Inc.",67dcdfbf-309c-4ee0-8a8a-bd4af57206c9,ee4d846b-cb8e-11eb-9615-121df0c29c1e
56095,094dc353-1653-4bb0-bc7b-46f096899093,Traffiq,311d2d65-da2b-4413-9469-80886c2882e9,"Traffiq, Inc.",094dc353-1653-4bb0-bc7b-46f096899093,92237ca2-16c8-11ed-9b5f-1234bde3cd05,"Traffiq, Inc.",311d2d65-da2b-4413-9469-80886c2882e9,fe67d7f9-cb8f-11eb-9615-121df0c29c1e
56164,096543b0-402d-42da-982e-a07f05752fc0,Plochman,e058aa2b-7865-45d9-b18e-633add3879ec,"Plochman, Inc.",096543b0-402d-42da-982e-a07f05752fc0,e6ac9fdc-16c7-11ed-9b5f-1234bde3cd05,"Plochman, Inc.",e058aa2b-7865-45d9-b18e-633add3879ec,ee4d846b-cb8e-11eb-9615-121df0c29c1e
56222,096fa5f1-b1ac-497e-9af1-9bfd5c1ca2b6,Plethora,3622a451-33a2-4ad9-88f0-d56bdebccd10,Plethora Corporation,096fa5f1-b1ac-497e-9af1-9bfd5c1ca2b6,4affd925-16c8-11ed-9b5f-1234bde3cd05,Plethora Corporation,3622a451-33a2-4ad9-88f0-d56bdebccd10,f9139cb2-cb8f-11eb-9615-121df0c29c1e
56225,0970b536-3baa-4f5b-bf18-c06b56294dfd,C R Lewis Company,6e170383-2442-427b-b000-5e55af798ad8,"C. R. Lewis Co., Incorporated",0970b536-3baa-4f5b-bf18-c06b56294dfd,c103b353-16c7-11ed-9b5f-1234bde3cd05,"C. R. Lewis Co., Inc.",6e170383-2442-427b-b000-5e55af798ad8,3db83a5b-cb8e-11eb-9615-121df0c29c1e
56351,098177e2-b902-4897-bce9-02f758389209,Alcor,0464d192-90ca-4d6f-97b1-1147ecb78556,Alcor Systems Incorporated,098177e2-b902-4897-bce9-02f758389209,4cc237bf-16c8-11ed-9b5f-1234bde3cd05,"Alcor, Inc.",0464d192-90ca-4d6f-97b1-1147ecb78556,fa0955ad-cb8f-11eb-9615-121df0c29c1e
56369,0985c7d7-65db-4c7d-a836-035e14356fa1,American Weavers,f1b88170-db44-4563-ac6d-36b4647c4ba7,"American Weavers, Llc",0985c7d7-65db-4c7d-a836-035e14356fa1,f19dbfea-16c7-11ed-9b5f-1234bde3cd05,"American Weavers, L.L.C.",f1b88170-db44-4563-ac6d-36b4647c4ba7,45020b47-cb8e-11eb-9615-121df0c29c1e
56462,0994be54-af60-4843-8420-04771431e681,TriadFabco,cacbfcc2-d9a2-406a-a0e1-2899af8ef1e7,Lecra Inc.,0994be54-af60-4843-8420-04771431e681,ff63b7e9-16c7-11ed-9b5f-1234bde3cd05,"Triad-Fabco, Inc.",cacbfcc2-d9a2-406a-a0e1-2899af8ef1e7,ebe27612-cb90-11eb-9615-121df0c29c1e
56638,09d17b49-273a-4eda-b027-52d7cae5f452,Atlas Tool And Die Works,0e57f56e-66fe-4da7-8e84-83acf926a8d1,"Atlas Tool & Die Works, Inc.",09d17b49-273a-4eda-b027-52d7cae5f452,1bcb2579-16c8-11ed-9b5f-1234bde3cd05,"Atlas Tool & Die Works, Inc.",0e57f56e-66fe-4da7-8e84-83acf926a8d1,70f71568-cb8e-11eb-9615-121df0c29c1e
56775,09fd8a49-745a-4b52-ac6b-8d9c7df8f11d,Flash Widgets,26c1d857-f1b9-4474-8994-1b075d742fee,"Flash Widgets, L. L. C.",09fd8a49-745a-4b52-ac6b-8d9c7df8f11d,cb081a82-16c7-11ed-9b5f-1234bde3cd05,"Flash Widgets, L.L.C.",26c1d857-f1b9-4474-8994-1b075d742fee,e21b2c65-cb8e-11eb-9615-121df0c29c1e
56834,0a0fd6af-88c8-4f34-9213-e88ab853a9f8,Zabion,79b78ad7-3b50-46d3-9916-195d24ec68a2,"Zabion, Ltd.",0a0fd6af-88c8-4f34-9213-e88ab853a9f8,035070ef-16c8-11ed-9b5f-1234bde3cd05,"Zabion, Ltd.",79b78ad7-3b50-46d3-9916-195d24ec68a2,f8974390-cb8e-11eb-9615-121df0c29c1e
56850,0a15b2b8-696e-47a4-a439-9d16a8996d5d,Blaize,047e5720-6c19-461b-9a2b-07b05ad780be,Blaize Unlimited Incorporated,0a15b2b8-696e-47a4-a439-9d16a8996d5d,39d6370e-16c8-11ed-9b5f-1234bde3cd05,"Blaize, Inc.",047e5720-6c19-461b-9a2b-07b05ad780be,fcd1547e-cb8f-11eb-9615-121df0c29c1e
57125,0a34806c-47e7-4f06-b4d0-ea555fc76f4d,Barclay Home Products,db0aaf8c-0c85-4865-8203-2d75895385e3,Buchman Enterprises Inc.,0a34806c-47e7-4f06-b4d0-ea555fc76f4d,92237ca2-16c8-11ed-9b5f-1234bde3cd05,"Barclay Home Products, Inc.",db0aaf8c-0c85-4865-8203-2d75895385e3,fe67d7f9-cb8f-11eb-9615-121df0c29c1e
57163,0a41a4d5-d883-45db-8d33-2e835836fe25,Bramhall And Hazel,509ae80e-9ad0-442b-ab6f-d5bcba3c26e5,Swing Limited,0a41a4d5-d883-45db-8d33-2e835836fe25,0b2defa0-16c8-11ed-9b5f-1234bde3cd05,"Bramhall & Hazel, Inc.",509ae80e-9ad0-442b-ab6f-d5bcba3c26e5,cb1df74f-cb8f-11eb-9615-121df0c29c1e
57183,0a4be83e-efa5-42db-b09f-fae21ef11aa5,Scott Technologies,58264e11-a481-464c-9690-679846ac2eb1,"Scott Technologies International, Inc.",0a4be83e-efa5-42db-b09f-fae21ef11aa5,f7b139a2-16c7-11ed-9b5f-1234bde3cd05,"Scott Technologies, Inc.",58264e11-a481-464c-9690-679846ac2eb1,3cdeff76-cb8e-11eb-9615-121df0c29c1e
57240,0a5f9f82-2aef-4cb2-923b-c61c6385f911,Impairment Resources,dd62c6c8-67f8-456e-acea-023b87ec8e5c,"Ne'Jon Communications, Inc.",0a5f9f82-2aef-4cb2-923b-c61c6385f911,0d145102-16c8-11ed-9b5f-1234bde3cd05,"Impairment Resources, Inc.",dd62c6c8-67f8-456e-acea-023b87ec8e5c,8f820b1c-cb8e-11eb-9615-121df0c29c1e
57304,0a752461-f86e-4cbd-8302-fae0c83bcef9,Action Circuit Productions,ba436e9f-47bb-41e1-b25d-ae89b645368f,"Action Circuit Productions, Inc.",0a752461-f86e-4cbd-8302-fae0c83bcef9,f7a405ba-16c7-11ed-9b5f-1234bde3cd05,"Action Circuit Productions, Inc.",ba436e9f-47bb-41e1-b25d-ae89b645368f,d5d56846-cb8e-11eb-9615-121df0c29c1e
57344,0a7de5d8-3bac-43c7-bc59-3daf60b380a0,Netstakes,080b154f-6e13-4330-beb7-495b4032203a,"Webstakes.Com, Inc.",0a7de5d8-3bac-43c7-bc59-3daf60b380a0,92237ca2-16c8-11ed-9b5f-1234bde3cd05,"Netstakes, Inc.",080b154f-6e13-4330-beb7-495b4032203a,fe67d7f9-cb8f-11eb-9615-121df0c29c1e
60433,0ac5f175-8304-497a-bee0-6a84afda0042,Filtration Dynamics,7d053f3a-21c1-4e8c-a108-f800821363ef,"Filtration Dynamics, Inc.",0ac5f175-8304-497a-bee0-6a84afda0042,c41f88fa-16c7-11ed-9b5f-1234bde3cd05,"Filtration Dynamics, Inc.",7d053f3a-21c1-4e8c-a108-f800821363ef,f7fa5b8d-cb8f-11eb-9615-121df0c29c1e
60643,0ace695f-5dd4-4097-96f8-33235b004fa1,The Nyvatex Marketing,378997f4-58d5-425f-b8d0-3b03812ca392,The Nyvatex Marketing Corporation,0ace695f-5dd4-4097-96f8-33235b004fa1,a68f2775-16c8-11ed-9b5f-1234bde3cd05,The Nyvatex Marketing Corporation,378997f4-58d5-425f-b8d0-3b03812ca392,3f04a3bd-cb8e-11eb-9615-121df0c29c1e
60658,0ad02a5e-7156-4652-be5c-2935d8f5233f,Peter F Loftus Illinois,95665834-5a60-4f3d-bb4e-5ba9c264c26a,Peter F Loftus Corporation(Illinois),0ad02a5e-7156-4652-be5c-2935d8f5233f,e1c05366-16c7-11ed-9b5f-1234bde3cd05,Peter F. Loftus Corporation (Illinois),95665834-5a60-4f3d-bb4e-5ba9c264c26a,ee4d846b-cb8e-11eb-9615-121df0c29c1e
60660,0ad0df4b-0a3b-4194-bd6f-800651257847,Carter Sprague,73b93ff2-5b42-4dd8-b6fb-c37dc714d107,"Carter2Systems, Inc.",0ad0df4b-0a3b-4194-bd6f-800651257847,c6d1fc1a-16c7-11ed-9b5f-1234bde3cd05,Carter Sprague Inc.,73b93ff2-5b42-4dd8-b6fb-c37dc714d107,f79f2db3-cb8e-11eb-9615-121df0c29c1e
60676,0ad6589e-90db-42f5-b108-9228ea77ea4a,Software Motor,08435f66-5f68-4c46-843f-47e6e6993fef,Software Motor Company,0ad6589e-90db-42f5-b108-9228ea77ea4a,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05,Software Motor Company,08435f66-5f68-4c46-843f-47e6e6993fef,ea59a211-09be-11ec-893a-12de62d610b1
60929,0ae5ef58-25e9-40f5-99c9-88683eeee9f5,Emery Energy Company,71f339ee-2089-4e94-a63c-e6750a832ff2,"Emery Energy Company, Llc",0ae5ef58-25e9-40f5-99c9-88683eeee9f5,c1bffd96-16c7-11ed-9b5f-1234bde3cd05,"Emery Energy Company, L.L.C.",71f339ee-2089-4e94-a63c-e6750a832ff2,fdc112b0-cb8e-11eb-9615-121df0c29c1e
61062,0b10eb18-34bb-4eef-afd9-3199324e3e33,Del Pesco Systems,834d9c9b-c4f8-4519-9295-47d056fdabd0,"Del Pesco Systems, Incorporated",0b10eb18-34bb-4eef-afd9-3199324e3e33,0bf974e6-16c8-11ed-9b5f-1234bde3cd05,"Del Pesco Systems, Inc.",834d9c9b-c4f8-4519-9295-47d056fdabd0,7e25e263-cb8e-11eb-9615-121df0c29c1e
61081,0b182d9f-e095-4b9f-a2b8-f9e12e201851,Beacon Enterprises,a98cc832-d5cf-4f26-8ec2-75770741c721,"Beacon International Enterprises, Incorporated",0b182d9f-e095-4b9f-a2b8-f9e12e201851,e1c05366-16c7-11ed-9b5f-1234bde3cd05,"Beacon Enterprises, Inc.",a98cc832-d5cf-4f26-8ec2-75770741c721,ee4d846b-cb8e-11eb-9615-121df0c29c1e
61393,0b32d3f0-c904-4a46-bf48-9f0bb9fb218b,Green Star Foliage,dcc93d36-d272-418c-8e8c-d266ab4965aa,"Green Star Industries, Inc.",0b32d3f0-c904-4a46-bf48-9f0bb9fb218b,a7a61f4a-16c8-11ed-9b5f-1234bde3cd05,"Green Star Foliage, Inc.",dcc93d36-d272-418c-8e8c-d266ab4965aa,3c94f9d7-cb8e-11eb-9615-121df0c29c1e
61474,0b4c3bad-4ed7-458e-8025-fafa31ff2f2b,VIEWS,73596b3d-c6fa-43de-a331-ce76f7d95f55,"Future Views, Incorporated",0b4c3bad-4ed7-458e-8025-fafa31ff2f2b,c5831645-16c7-11ed-9b5f-1234bde3cd05,"V.I.E.W.S., Inc.",73596b3d-c6fa-43de-a331-ce76f7d95f55,ffc9f8bd-cb8e-11eb-9615-121df0c29c1e
61475,0b4c47d6-71ff-41e8-bb72-21bf4aeb4592,TresArk,0849b1b3-9e72-4a2b-bd59-676691a481bd,Tres-Ark Inc.,0b4c47d6-71ff-41e8-bb72-21bf4aeb4592,1811f8b9-16c8-11ed-9b5f-1234bde3cd05,"Tres-Ark, Inc.",0849b1b3-9e72-4a2b-bd59-676691a481bd,fd8b2b76-cb90-11eb-9615-121df0c29c1e
61479,0b501720-b068-4fe3-90c5-63351181a16a,Wicks Organ,a6cdfb58-68f4-4f0b-a50b-26b4d8ed81ce,Wicks Organ Company,0b501720-b068-4fe3-90c5-63351181a16a,e9ec494b-16c7-11ed-9b5f-1234bde3cd05,Wicks Organ Company,a6cdfb58-68f4-4f0b-a50b-26b4d8ed81ce,c600ff32-cb8e-11eb-9615-121df0c29c1e
61521,0b60d9de-e2cf-4d69-acb3-b0322604bd87,LokFast,239871f4-2c8e-4951-88c0-ed054f5ae134,Fast-Lok Adhesives Sealants Inc.,0b60d9de-e2cf-4d69-acb3-b0322604bd87,198ade87-16c8-11ed-9b5f-1234bde3cd05,"Lok-Fast, Inc.",239871f4-2c8e-4951-88c0-ed054f5ae134,8d5eb6a3-09bd-11ec-893a-12de62d610b1
61679,0b6d673a-f276-4406-bdf0-53e426ac2966,International Fiberglass Products,142bf9c3-15e6-455a-b234-fc1e82074bcb,"Fiberglass International Products, Inc.",0b6d673a-f276-4406-bdf0-53e426ac2966,e6d53cb0-16c7-11ed-9b5f-1234bde3cd05,"International Fiberglass Products, Inc.",142bf9c3-15e6-455a-b234-fc1e82074bcb,46f32d72-cb8f-11eb-9615-121df0c29c1e
61845,0ba55de7-89a1-4763-afdf-f20632fb3459,Commercial Pattern,8649e7d1-0102-4418-9f48-889b7913f6ca,"Commercial Pattern South, Inc.",0ba55de7-89a1-4763-afdf-f20632fb3459,d1be55cf-16c7-11ed-9b5f-1234bde3cd05,"Commercial Pattern, Inc.",8649e7d1-0102-4418-9f48-889b7913f6ca,f54d6149-cb8e-11eb-9615-121df0c29c1e
61868,0badf0cd-f1f8-47d1-baa1-44f03ed6ef6d,Two Cool Dads,a4505d50-7c20-4ca7-8ccb-176e8e022267,Two Cool Dads L. L. C.,0badf0cd-f1f8-47d1-baa1-44f03ed6ef6d,d9701091-16c7-11ed-9b5f-1234bde3cd05,Two Cool Dads L.L.C.,a4505d50-7c20-4ca7-8ccb-176e8e022267,ff513c41-cb8f-11eb-9615-121df0c29c1e
61902,0bbb0f8a-b962-4a88-8d2f-eaf85b97a3be,Insors Integrated Communications,25fa37c2-f5a1-4cb4-b55f-0f7ae3b5cf29,"Insors Integrated Communications, Inc.",0bbb0f8a-b962-4a88-8d2f-eaf85b97a3be,e1c05366-16c7-11ed-9b5f-1234bde3cd05,Insors Integrated Communications,25fa37c2-f5a1-4cb4-b55f-0f7ae3b5cf29,ee4d846b-cb8e-11eb-9615-121df0c29c1e
61923,0bc2a2d6-8e04-4283-afca-b296096aaac2,Fluid Ride,08fcc0eb-f02c-4c72-a39d-c18343f0072e,Fluid Ride Ltd.,0bc2a2d6-8e04-4283-afca-b296096aaac2,f03a346c-16c7-11ed-9b5f-1234bde3cd05,"Fluid Ride, Ltd.",08fcc0eb-f02c-4c72-a39d-c18343f0072e,f3d19eb9-cb8f-11eb-9615-121df0c29c1e
61927,0bc4bb5f-8862-40de-bfac-b0d125dd5a2b,Eagle Comtronics,05999e7e-9320-4adf-8337-cc2b33f3a6dc,"Eagle Comtronics, Inc.",0bc4bb5f-8862-40de-bfac-b0d125dd5a2b,fdcbd100-16c7-11ed-9b5f-1234bde3cd05,"Eagle Comtronics, Inc.",05999e7e-9320-4adf-8337-cc2b33f3a6dc,3d5cdc5f-cb8e-11eb-9615-121df0c29c1e
61937,0bc8719d-1e98-4cb8-b1a0-00f2c85716b1,National Ink,b7f5e3c0-ee07-4d70-8f42-621372a5c874,"National Ink, Incorporated",0bc8719d-1e98-4cb8-b1a0-00f2c85716b1,c7f5b4bd-16c7-11ed-9b5f-1234bde3cd05,National Ink Incorporated,b7f5e3c0-ee07-4d70-8f42-621372a5c874,cbb855f4-cb90-11eb-9615-121df0c29c1e
62046,0be6f0eb-6dd0-46c8-911e-65a5f088cd1f,The Protectoseal,5661943b-8348-48d1-bad1-f7af15bca68e,The Protectoseal Company,0be6f0eb-6dd0-46c8-911e-65a5f088cd1f,e9492ffe-16c7-11ed-9b5f-1234bde3cd05,The Protectoseal Company,5661943b-8348-48d1-bad1-f7af15bca68e,e1ddc5ea-cb90-11eb-9615-121df0c29c1e
62059,0bebd610-2163-411f-b985-a8314632f507,Cyberlock,6d6d20e6-21f1-450e-815b-0056045ced11,Cyberlock Llc,0bebd610-2163-411f-b985-a8314632f507,620b2508-16c8-11ed-9b5f-1234bde3cd05,Cyberlock L.L.C.,6d6d20e6-21f1-450e-815b-0056045ced11,f97aecf0-cb90-11eb-9615-121df0c29c1e
62616,0c483fcc-8eee-4e06-9328-e69630627f84,Consortium Services Management Group,923436c8-90e6-4298-89f6-09d888489350,Trinity Health-Michigan,0c483fcc-8eee-4e06-9328-e69630627f84,df77ca4b-16c7-11ed-9b5f-1234bde3cd05,"Consortium Services Management Group, Inc.",923436c8-90e6-4298-89f6-09d888489350,fcdf3f68-cb8e-11eb-9615-121df0c29c1e
62674,0c5e80a6-572d-4dea-8c25-ea4f4f673983,Maxflow Environmental,65c7ae52-61f0-40e8-93f9-7df11c0362b6,Maxflow Environmental Corporation,0c5e80a6-572d-4dea-8c25-ea4f4f673983,ef601297-16c7-11ed-9b5f-1234bde3cd05,Maxflow Environmental Corp.,65c7ae52-61f0-40e8-93f9-7df11c0362b6,433f2aed-cb8e-11eb-9615-121df0c29c1e
62685,0c611abd-9857-4b45-87c4-0484d933b2ef,Dynamo Capital,ae04b0c3-7738-45e8-a4f0-c5badb175795,"Dynamo Capital, Inc.",0c611abd-9857-4b45-87c4-0484d933b2ef,d1c07270-16c7-11ed-9b5f-1234bde3cd05,"Dynamo Capital, Inc.",ae04b0c3-7738-45e8-a4f0-c5badb175795,3d6a51bb-cb8e-11eb-9615-121df0c29c1e
62731,0c6ed58f-9097-42ca-b877-9840935b036f,Systecon,c9e751ce-fd80-43ea-8c5b-58d03e02b659,Systecon Inc.,0c6ed58f-9097-42ca-b877-9840935b036f,edfab6f6-16c7-11ed-9b5f-1234bde3cd05,"Systecon, Inc.",c9e751ce-fd80-43ea-8c5b-58d03e02b659,fc25b086-cb8f-11eb-9615-121df0c29c1e
